year,administrative_unit_id,social_group_id,age,men,women
2019,57,24,2,2211,2056
2019,57,25,3,2215,2030
2019,57,25,4,2110,1941
2019,57,25,5,2028,1871
2019,57,25,6,2021,1941
2019,57,21,7,1903,1789
2019,57,21,8,1524,1441
2019,57,21,9,1552,1477
2019,57,21,10,1508,1422
2019,57,21,11,1403,1314
2019,57,22,12,1323,1251
2019,57,22,13,1348,1292
2019,57,22,14,1272,1220
2019,57,22,15,1305,1269
2019,57,26,16,1296,1321
2019,57,26,17,1283,1306
2019,57,26,18,2117,2435
2019,57,27,16,6,7
2019,57,27,17,33,37
2019,57,27,18,86,95
2019,57,27,19,128,139
2019,57,27,20,326,526
2019,57,27,21,838,909
2019,57,27,22,1192,1286
2019,57,27,23,1548,1677
2019,57,27,24,1901,2066
2019,57,27,25,2032,2460
2019,57,27,26,2357,2889
2019,57,27,27,2681,3300
2019,57,27,28,2835,3540
2019,57,27,29,2990,3779
2019,57,27,30,2660,2935
2019,57,28,30,2660,2935
2019,57,28,31,2746,3036
2019,57,28,32,2792,3096
2019,57,28,33,2813,3126
2019,57,28,34,2807,3114
2019,57,28,35,2679,2912
2019,57,28,36,2621,2853
2019,57,28,37,2559,2786
2019,57,28,38,2504,2731
2019,57,28,39,2422,2640
2019,57,28,40,2057,2247
2019,57,29,40,2057,2247
2019,57,29,41,2006,2186
2019,57,29,42,1952,2124
2019,57,29,43,1905,2068
2019,57,29,44,1870,2023
2019,57,29,45,1823,1989
2019,57,29,46,1803,1958
2019,57,29,47,1740,1943
2019,57,29,48,1740,2039
2019,57,29,49,1891,2039
2019,57,29,50,2204,2287
2019,57,29,51,2409,2497
2019,57,29,52,2400,2498
2019,57,29,53,2387,2493
2019,57,29,54,2328,2453
2019,57,29,55,2267,2336
2019,57,29,56,2181,2263
2019,57,29,57,2076,2173
2019,57,29,58,1983,2079
2019,57,29,59,1809,1926
2019,57,29,60,1100,1199
2019,57,30,60,0,1199
2019,57,30,61,0,1063
2019,57,30,62,0,928
2019,57,30,63,0,778
2019,57,30,64,0,641
2019,57,30,65,505,512
2019,57,30,66,402,400
2019,57,30,67,320,315
2019,57,30,68,250,244
2019,57,30,69,205,193
2019,57,30,70,189,179
2019,57,30,71,146,133
2019,57,30,72,108,104
2019,57,30,73,56,68
2019,57,30,74,46,58
2019,57,30,75,34,51
2019,57,30,76,30,38
2019,57,30,77,25,29
2019,57,30,78,17,21
2019,57,30,79,11,14
2019,57,30,80,9,11
2019,57,30,81,6,8
2019,57,30,82,5,7
2019,57,30,83,4,6
2019,57,30,84,4,6
2019,57,30,85,4,5
2019,57,30,86,3,5
2019,57,30,87,3,4
2019,57,30,88,2,4
2019,57,30,89,2,3
2019,57,30,90,2,3
2019,57,30,91,1,2
2019,57,30,92,1,2
2019,57,30,93,0,1
2019,57,30,94,0,1
2019,57,31,60,0,1586
2019,57,31,61,0,1709
2019,57,31,62,0,1745
2019,57,31,63,0,1951
2019,57,31,64,0,2023
2019,57,31,65,867,1874
2019,57,31,66,947,1967
2019,57,31,67,982,1970
2019,57,31,68,1065,2057
2019,57,31,69,1060,2121
2019,57,31,70,904,2045
2019,57,31,71,1085,2292
2019,57,31,72,1032,2250
2019,57,31,73,732,1431
2019,57,31,74,445,952
2019,57,31,75,258,685
2019,57,32,76,312,757
2019,57,32,77,613,1334
2019,57,32,78,737,1537
2019,57,32,79,762,1845
2019,57,32,80,866,2225
2019,57,32,81,922,2365
2019,57,32,82,561,1455
2019,57,32,83,436,1206
2019,57,32,84,339,927
2019,57,32,85,282,863
2019,57,32,86,306,925
2019,57,32,87,270,812
2019,57,32,88,268,797
2019,57,32,89,189,606
2019,57,32,90,168,539
2019,57,32,91,151,431
2019,57,32,92,112,351
2019,57,32,93,74,280
2019,57,32,94,54,217
2019,57,32,95,45,177
2019,57,32,96,33,132
2019,57,32,97,27,97
2019,57,32,98,24,65
2019,57,32,99,16,41
2019,57,32,100,6,18
2019,57,33,15,0,1
2019,57,33,16,0,2
2019,57,33,17,0,3
2019,57,33,18,0,22
2019,57,33,19,0,22
2019,57,33,20,0,78
2019,57,33,21,0,77
2019,57,33,22,0,72
2019,57,33,23,0,76
2019,57,33,24,0,77
2019,57,33,25,0,160
2019,57,33,26,0,206
2019,57,33,27,0,234
2019,57,33,28,0,268
2019,57,33,29,0,279
2019,57,33,30,0,213
2019,57,33,31,0,218
2019,57,33,32,0,216
2019,57,33,33,0,216
2019,57,33,34,0,204
2019,57,33,35,0,108
2019,57,33,36,0,100
2019,57,33,37,0,95
2019,57,33,38,0,101
2019,57,33,39,0,90
2019,57,33,40,0,21
2019,57,33,41,0,18
2019,57,33,42,0,16
2019,57,33,43,0,14
2019,57,33,44,0,12
2019,57,33,45,0,10
2019,57,33,46,0,9
2019,57,33,47,0,7
2019,57,33,48,0,5
2019,57,33,49,0,3
2019,57,33,50,0,2
2019,57,39,0,1,0
2019,57,39,1,1,0
2019,57,39,2,1,0
2019,57,39,3,1,0
2019,57,39,4,1,0
2019,57,39,5,1,0
2019,57,39,6,1,0
2019,57,39,7,1,0
2019,57,39,9,1,0
2019,57,39,18,0,1
2019,57,39,19,0,1
2019,57,39,25,0,1
2019,57,39,26,1,1
2019,57,39,27,1,1
2019,57,39,28,1,1
2019,57,39,29,1,1
2019,57,39,30,1,1
2019,57,39,31,1,1
2019,57,39,32,1,1
2019,57,39,33,1,1
2019,57,39,34,1,1
2019,57,39,35,1,1
2019,57,39,36,1,1
2019,57,39,37,1,1
2019,57,39,38,1,1
2019,57,39,39,1,1
2019,57,39,40,1,1
2019,57,39,41,1,1
2019,57,39,42,1,1
2019,57,39,43,1,1
2019,57,39,44,1,1
2019,57,39,45,1,1
2019,57,39,46,1,1
2019,57,39,47,1,1
2019,57,39,48,1,1
2019,57,39,49,1,1
2019,57,39,50,1,1
2019,57,39,51,2,3
2019,57,39,52,2,3
2019,57,39,53,2,3
2019,57,39,54,2,3
2019,57,39,55,2,3
2019,57,39,56,3,3
2019,57,39,57,3,4
2019,57,39,58,3,4
2019,57,39,59,2,3
2019,57,39,60,2,3
2019,57,39,61,9,17
2019,57,39,62,8,17
2019,57,39,63,8,17
2019,57,39,64,8,17
2019,57,39,65,7,15
2019,57,39,66,7,15
2019,57,39,67,6,14
2019,57,39,68,6,14
2019,57,39,69,6,14
2019,57,39,70,5,14
2019,57,39,71,6,15
2019,57,39,72,6,15
2019,57,39,73,4,9
2019,57,39,74,2,6
2019,57,39,75,1,5
2019,57,39,76,2,5
2019,57,39,77,3,9
2019,57,39,78,4,10
2019,57,39,79,4,12
2019,57,39,80,4,14
2019,57,39,81,5,15
2019,57,39,82,3,9
2019,57,39,83,2,8
2019,57,39,84,2,6
2019,57,39,85,1,5
2019,57,39,86,2,6
2019,57,39,87,1,5
2019,57,39,88,1,5
2019,57,39,89,1,4
2019,57,39,90,1,3
2019,57,39,91,1,3
2019,57,39,92,1,2
2019,57,39,93,0,2
2019,57,39,94,0,1
2019,57,39,95,0,1
2019,57,39,96,0,1
2019,57,39,97,0,1
2019,57,40,0,3,2
2019,57,40,1,3,2
2019,57,40,2,4,2
2019,57,40,3,4,2
2019,57,40,4,9,6
2019,57,40,5,8,5
2019,57,40,6,8,6
2019,57,40,7,8,5
2019,57,40,8,10,6
2019,57,40,9,10,6
2019,57,40,10,10,6
2019,57,40,11,9,6
2019,57,40,12,9,5
2019,57,40,13,9,6
2019,57,40,14,8,5
2019,57,40,15,9,6
2019,57,40,16,9,6
2019,57,40,17,9,6
2019,57,40,18,6,7
2019,57,40,19,6,7
2019,57,40,20,6,7
2019,57,40,21,6,7
2019,57,40,22,6,6
2019,57,40,23,6,7
2019,57,40,24,6,7
2019,57,40,25,6,8
2019,57,40,26,8,10
2019,57,40,27,10,11
2019,57,40,28,11,13
2019,57,40,29,11,13
2019,57,40,30,10,11
2019,57,40,31,14,15
2019,57,40,32,13,15
2019,57,40,33,13,15
2019,57,40,34,13,14
2019,57,40,35,12,14
2019,57,40,36,11,13
2019,57,40,37,11,12
2019,57,40,38,11,13
2019,57,40,39,10,11
2019,57,40,40,10,11
2019,57,40,41,17,19
2019,57,40,42,17,19
2019,57,40,43,17,19
2019,57,40,44,16,19
2019,57,40,45,16,18
2019,57,40,46,16,18
2019,57,40,47,15,18
2019,57,40,48,16,19
2019,57,40,49,14,17
2019,57,40,50,15,18
2019,57,40,51,19,18
2019,57,40,52,22,21
2019,57,40,53,26,25
2019,57,40,54,29,29
2019,57,40,55,33,33
2019,57,40,56,37,38
2019,57,40,57,40,42
2019,57,40,58,47,66
2019,57,40,59,43,80
2019,57,40,60,44,100
2019,57,40,61,50,116
2019,57,40,62,53,123
2019,57,40,63,60,137
2019,57,40,64,62,144
2019,57,40,65,62,139
2019,57,40,66,67,148
2019,57,40,67,70,152
2019,57,40,68,79,162
2019,57,40,69,79,173
2019,57,40,70,73,175
2019,57,40,71,88,201
2019,57,40,72,86,205
2019,57,40,73,63,136
2019,57,40,74,41,96
2019,57,40,75,26,73
2019,57,40,76,32,82
2019,57,40,77,62,146
2019,57,40,78,76,174
2019,57,40,79,82,215
2019,57,40,80,96,268
2019,57,40,81,106,294
2019,57,40,82,67,187
2019,57,40,83,54,160
2019,57,40,84,44,127
2019,57,40,85,38,122
2019,57,40,86,42,134
2019,57,40,87,38,121
2019,57,40,88,39,122
2019,57,40,89,28,95
2019,57,40,90,26,87
2019,57,40,91,24,71
2019,57,40,92,18,60
2019,57,40,93,12,49
2019,57,40,94,9,39
2019,57,40,95,8,32
2019,57,40,96,6,24
2019,57,40,97,5,18
2019,57,40,98,5,13
2019,57,40,99,3,8
2019,57,40,100,1,4
2019,57,8,15,1155,1412
2019,57,8,16,1300,1588
2019,57,8,17,1588,1942
2019,57,8,18,1733,2118
2019,57,8,19,1733,2118
2019,57,8,20,1588,1942
2019,57,8,21,1300,1588
2019,57,8,22,1155,1412
2019,57,8,23,1011,1235
2019,57,8,24,722,882
2019,57,8,25,433,529
2019,57,8,26,130,158
2019,57,8,27,115,141
2019,57,8,28,101,123
2019,57,8,29,86,105
2019,57,8,30,86,105
2019,57,8,31,72,88
2019,57,8,32,57,70
2019,57,8,33,43,52
2019,57,8,34,14,17
2019,57,8,35,14,17
2019,57,18,18,539,510
2019,57,18,19,657,581
2019,57,18,20,763,615
2019,57,18,21,878,653
2019,57,18,22,898,641
2019,57,18,23,1047,703
2019,57,18,24,1079,741
2019,57,18,25,1116,867
2019,57,18,26,1554,1137
2019,57,18,27,2023,1305
2019,57,18,28,2375,1509
2019,57,18,29,2419,1584
2019,57,18,30,2073,1259
2019,57,18,31,2144,1302
2019,57,18,32,2101,1301
2019,57,18,33,2090,1319
2019,57,18,34,2079,1260
2019,57,18,35,2021,1211
2019,57,18,36,1878,1132
2019,57,18,37,1816,1085
2019,57,18,38,1913,1160
2019,57,18,39,1704,1020
2019,57,18,40,1627,974
2019,57,18,41,1479,906
2019,57,18,42,1448,884
2019,57,18,43,1404,858
2019,57,18,44,1316,796
2019,57,18,45,1272,746
2019,57,18,46,1224,726
2019,57,18,47,1151,674
2019,57,18,48,1153,666
2019,57,18,49,988,578
2019,57,18,50,1003,579
2019,57,18,51,958,548
2019,57,18,52,944,540
2019,57,18,53,984,567
2019,57,18,54,959,574
2019,57,18,55,977,571
2019,57,18,56,981,586
2019,57,18,57,971,590
2019,57,18,58,1015,594
2019,57,18,59,850,518
2019,57,18,60,770,488
2019,57,18,61,716,449
2019,57,18,62,639,398
2019,57,18,63,616,374
2019,57,18,64,546,337
2019,57,18,65,469,282
2019,57,18,66,447,264
2019,57,18,67,416,242
2019,57,18,68,402,232
2019,57,18,69,367,221
2019,57,18,70,299,201
2019,57,18,71,315,205
2019,57,18,72,267,184
2019,57,18,73,163,105
2019,57,18,74,85,61
2019,57,18,75,40,37
2019,57,10,18,2,1
2019,57,10,19,2,1
2019,57,10,20,3,2
2019,57,10,21,4,4
2019,57,10,22,6,6
2019,57,10,23,11,9
2019,57,10,24,18,13
2019,57,10,25,30,19
2019,57,10,26,63,29
2019,57,10,27,117,37
2019,57,10,28,187,44
2019,57,10,29,243,45
2019,57,10,30,249,33
2019,57,10,31,290,30
2019,57,10,32,305,24
2019,57,10,33,310,19
2019,57,10,34,298,13
2019,57,10,35,268,8
2019,57,10,36,219,5
2019,57,10,37,176,3
2019,57,10,38,145,2
2019,57,10,39,95,1
2019,57,10,40,63,1
2019,57,10,41,36,0
2019,57,10,42,20,0
2019,57,10,43,11,0
2019,57,10,44,6,0
2019,57,10,45,4,0
2019,57,10,46,4,0
2019,57,10,47,4,0
2019,57,10,48,4,0
2019,57,10,49,3,0
2019,57,10,50,3,0
2019,57,10,51,3,0
2019,57,10,52,3,0
2019,57,10,53,3,0
2019,57,10,54,3,0
2019,57,10,55,2,0
2019,57,10,56,2,0
2019,57,10,57,2,0
2019,57,10,58,2,0
2019,57,10,59,2,0
2019,57,10,60,1,0
2019,57,12,18,713,1165
2019,57,12,19,647,1105
2019,57,12,20,617,950
2019,57,12,21,638,942
2019,57,12,22,718,1000
2019,57,12,23,855,1036
2019,57,12,24,1047,1333
2019,57,12,25,1182,1797
2019,57,12,26,1508,2350
2019,57,12,27,1825,2837
2019,57,12,28,2080,3158
2019,57,12,29,2231,3349
2019,57,12,30,1924,2650
2019,57,12,31,1914,2678
2019,57,12,32,1890,2669
2019,57,12,33,1868,2671
2019,57,12,34,1855,2662
2019,57,12,35,1776,2491
2019,57,12,36,1759,2478
2019,57,12,37,1727,2436
2019,57,12,38,1675,2353
2019,57,12,39,1610,2268
2019,57,12,40,1511,2133
2019,57,12,41,1457,2065
2019,57,12,42,1415,2024
2019,57,12,43,1388,2006
2019,57,12,44,1384,1993
2019,57,12,45,1374,1995
2019,57,12,46,1365,2002
2019,57,12,47,1337,1997
2019,57,12,48,1291,1956
2019,57,12,49,1238,1882
2019,57,12,50,1312,1931
2019,57,12,51,1271,1895
2019,57,12,52,1255,1927
2019,57,12,53,1266,2010
2019,57,12,54,1303,2118
2019,57,12,55,1347,2195
2019,57,12,56,1377,2312
2019,57,12,57,1392,2396
2019,57,12,58,1392,2460
2019,57,12,59,1380,2500
2019,57,12,60,1317,2521
2019,57,12,61,1276,2534
2019,57,12,62,1224,2539
2019,57,12,63,1165,2493
2019,57,12,64,1108,2415
2019,57,12,65,1061,2265
2019,57,12,66,1009,2192
2019,57,12,67,964,2144
2019,57,12,68,935,2112
2019,57,12,69,913,2101
2019,57,12,70,886,2059
2019,57,12,71,841,2177
2019,57,12,72,691,1952
2019,57,12,73,553,1405
2019,57,12,74,435,936
2019,57,12,75,214,682
2019,57,12,76,250,736
2019,57,12,77,421,1098
2019,57,12,78,481,1472
2019,57,12,79,532,1729
2019,57,12,80,622,2062
2019,57,12,81,566,1888
2019,57,12,82,472,1554
2019,57,12,83,374,1179
2019,57,12,84,291,915
2019,57,12,85,233,817
2019,57,12,86,201,798
2019,57,12,87,187,765
2019,57,12,88,173,699
2019,57,12,89,154,600
2019,57,12,90,130,498
2019,57,12,91,103,403
2019,57,12,92,80,326
2019,57,12,93,60,261
2019,57,12,94,46,202
2019,57,12,95,33,164
2019,57,12,96,24,122
2019,57,12,97,20,90
2019,57,12,98,18,60
2019,57,12,99,12,38
2019,57,12,100,4,17
2019,57,13,18,68,67
2019,57,13,19,66,67
2019,57,13,20,57,58
2019,57,13,21,56,57
2019,57,13,22,56,57
2019,57,13,23,56,56
2019,57,13,24,57,55
2019,57,13,25,53,55
2019,57,13,26,58,59
2019,57,13,27,63,64
2019,57,13,28,70,71
2019,57,13,29,74,78
2019,57,13,30,64,61
2019,57,13,31,64,61
2019,57,13,32,66,62
2019,57,13,33,69,66
2019,57,13,34,73,71
2019,57,13,35,76,73
2019,57,13,36,80,77
2019,57,13,37,82,79
2019,57,13,38,81,78
2019,57,13,39,78,74
2019,57,13,40,74,70
2019,57,13,41,71,69
2019,57,13,42,67,66
2019,57,13,43,62,62
2019,57,13,44,56,56
2019,57,13,45,51,50
2019,57,13,46,45,44
2019,57,13,47,41,40
2019,57,13,48,38,39
2019,57,13,49,36,38
2019,57,13,50,39,40
2019,57,13,51,38,39
2019,57,13,52,38,40
2019,57,13,53,38,41
2019,57,13,54,40,44
2019,57,13,55,42,46
2019,57,13,56,43,49
2019,57,13,57,42,50
2019,57,13,58,38,46
2019,57,13,59,32,40
2019,57,13,60,25,32
2019,57,13,61,19,24
2019,57,13,62,15,19
2019,57,13,63,12,18
2019,57,13,64,12,19
2019,57,13,65,12,18
2019,57,13,66,12,18
2019,57,13,67,11,17
2019,57,13,68,11,17
2019,57,13,69,11,17
2019,57,13,70,10,18
2019,57,13,71,10,17
2019,57,13,72,8,15
2019,57,13,73,7,11
2019,57,13,74,5,9
2019,57,13,75,4,7
2019,57,13,76,4,7
2019,57,13,77,5,9
2019,57,13,78,6,12
2019,57,13,79,6,14
2019,57,13,80,7,16
2019,57,13,81,7,15
2019,57,13,82,6,12
2019,57,13,83,4,10
2019,57,13,84,3,8
2019,57,13,85,3,7
2019,57,13,86,2,6
2019,57,13,87,2,6
2019,57,13,88,2,6
2019,57,13,89,2,5
2019,57,13,90,2,4
2019,57,13,91,1,3
2019,57,13,92,1,3
2019,57,13,93,1,1
2019,57,13,94,1,2
2019,57,13,95,0,1
2019,57,13,96,0,1
2019,57,13,97,0,1
2019,47,23,0,779,701
2019,47,24,1,741,708
2019,47,24,2,854,777
2019,47,25,3,794,760
2019,47,25,4,757,727
2019,47,25,5,729,698
2019,47,25,6,737,702
2019,47,21,7,706,670
2019,47,21,8,631,582
2019,47,21,9,641,598
2019,47,21,10,623,577
2019,47,21,11,580,534
2019,47,22,12,546,508
2019,47,22,13,557,526
2019,47,22,14,557,552
2019,47,22,15,574,575
2019,47,26,16,571,584
2019,47,26,17,564,578
2019,47,26,18,1111,1285
2019,47,27,16,3,3
2019,47,27,17,14,16
2019,47,27,18,45,50
2019,47,27,19,67,73
2019,47,27,20,143,229
2019,47,27,21,367,397
2019,47,27,22,523,561
2019,47,27,23,679,732
2019,47,27,24,833,901
2019,47,27,25,1177,828
2019,47,27,26,1365,973
2019,47,27,27,1553,1111
2019,47,27,28,1642,1192
2019,47,27,29,1732,1273
2019,47,27,30,1163,1056
2019,47,28,30,1163,1056
2019,47,28,31,1200,1093
2019,47,28,32,1221,1114
2019,47,28,33,1230,1125
2019,47,28,34,1227,1121
2019,47,28,35,1124,1149
2019,47,28,36,1101,1125
2019,47,28,37,1075,1100
2019,47,28,38,1052,1078
2019,47,28,39,1018,1041
2019,47,28,40,863,910
2019,47,29,40,863,910
2019,47,29,41,842,886
2019,47,29,42,819,861
2019,47,29,43,800,838
2019,47,29,44,784,819
2019,47,29,45,816,840
2019,47,29,46,807,827
2019,47,29,47,779,821
2019,47,29,48,779,861
2019,47,29,49,847,861
2019,47,29,50,844,809
2019,47,29,51,924,883
2019,47,29,52,920,883
2019,47,29,53,915,882
2019,47,29,54,892,868
2019,47,29,55,908,933
2019,47,29,56,873,904
2019,47,29,57,831,868
2019,47,29,58,794,831
2019,47,29,59,723,769
2019,47,29,60,476,476
2019,47,30,60,0,476
2019,47,30,61,0,422
2019,47,30,62,0,368
2019,47,30,63,0,309
2019,47,30,64,0,255
2019,47,30,65,211,210
2019,47,30,66,168,164
2019,47,30,67,134,129
2019,47,30,68,104,100
2019,47,30,69,86,79
2019,47,30,70,74,68
2019,47,30,71,58,46
2019,47,30,72,36,32
2019,47,30,73,20,22
2019,47,30,74,19,20
2019,47,30,75,12,21
2019,47,30,76,15,17
2019,47,30,77,9,12
2019,47,30,78,7,7
2019,47,30,79,4,5
2019,47,30,80,3,3
2019,47,30,81,2,2
2019,47,30,82,2,2
2019,47,30,83,1,2
2019,47,30,84,1,2
2019,47,30,85,1,2
2019,47,30,86,1,1
2019,47,30,87,1,1
2019,47,30,88,1,1
2019,47,30,89,1,1
2019,47,30,90,0,1
2019,47,30,91,0,1
2019,47,31,60,0,629
2019,47,31,61,0,678
2019,47,31,62,0,692
2019,47,31,63,0,774
2019,47,31,64,0,802
2019,47,31,65,362,768
2019,47,31,66,395,806
2019,47,31,67,410,808
2019,47,31,68,445,843
2019,47,31,69,442,869
2019,47,31,70,354,777
2019,47,31,71,435,800
2019,47,31,72,341,695
2019,47,31,73,260,461
2019,47,31,74,185,324
2019,47,31,75,95,290
2019,47,32,76,151,326
2019,47,32,77,219,538
2019,47,32,78,281,522
2019,47,32,79,274,662
2019,47,32,80,273,664
2019,47,32,81,290,706
2019,47,32,82,176,434
2019,47,32,83,138,360
2019,47,32,84,107,276
2019,47,32,85,89,257
2019,47,32,86,96,277
2019,47,32,87,85,242
2019,47,32,88,84,238
2019,47,32,89,59,181
2019,47,32,90,54,161
2019,47,32,91,48,128
2019,47,32,92,36,105
2019,47,32,93,23,84
2019,47,32,94,17,65
2019,47,32,95,14,53
2019,47,32,96,10,39
2019,47,32,97,8,29
2019,47,32,98,7,19
2019,47,32,99,5,12
2019,47,32,100,2,5
2019,47,33,16,0,1
2019,47,33,17,0,2
2019,47,33,18,0,12
2019,47,33,19,0,11
2019,47,33,20,0,34
2019,47,33,21,0,34
2019,47,33,22,0,31
2019,47,33,23,0,33
2019,47,33,24,0,34
2019,47,33,25,0,54
2019,47,33,26,0,69
2019,47,33,27,0,79
2019,47,33,28,0,90
2019,47,33,29,0,94
2019,47,33,30,0,77
2019,47,33,31,0,79
2019,47,33,32,0,78
2019,47,33,33,0,78
2019,47,33,34,0,74
2019,47,33,35,0,42
2019,47,33,36,0,39
2019,47,33,37,0,37
2019,47,33,38,0,40
2019,47,33,39,0,35
2019,47,33,40,0,8
2019,47,33,41,0,7
2019,47,33,42,0,7
2019,47,33,43,0,6
2019,47,33,44,0,5
2019,47,33,45,0,4
2019,47,33,46,0,4
2019,47,33,47,0,3
2019,47,33,48,0,2
2019,47,33,49,0,1
2019,47,33,50,0,1
2019,47,39,41,1,1
2019,47,39,42,1,1
2019,47,39,43,0,1
2019,47,39,44,0,1
2019,47,39,45,1,1
2019,47,39,46,1,1
2019,47,39,47,0,1
2019,47,39,48,1,1
2019,47,39,49,0,1
2019,47,39,51,1,1
2019,47,39,52,1,1
2019,47,39,53,1,1
2019,47,39,54,1,1
2019,47,39,55,1,1
2019,47,39,56,1,1
2019,47,39,57,1,1
2019,47,39,58,1,1
2019,47,39,59,1,1
2019,47,39,60,1,1
2019,47,39,61,4,7
2019,47,39,62,3,7
2019,47,39,63,4,7
2019,47,39,64,3,7
2019,47,39,65,3,6
2019,47,39,66,3,6
2019,47,39,67,3,6
2019,47,39,68,3,6
2019,47,39,69,3,6
2019,47,39,70,2,5
2019,47,39,71,2,5
2019,47,39,72,2,5
2019,47,39,73,1,3
2019,47,39,74,1,2
2019,47,39,75,1,2
2019,47,39,76,1,2
2019,47,39,77,1,3
2019,47,39,78,1,3
2019,47,39,79,1,4
2019,47,39,80,1,4
2019,47,39,81,1,4
2019,47,39,82,1,3
2019,47,39,83,1,2
2019,47,39,84,1,2
2019,47,39,85,0,2
2019,47,39,86,0,2
2019,47,39,87,0,2
2019,47,39,88,0,1
2019,47,39,89,0,1
2019,47,39,90,0,1
2019,47,39,91,0,1
2019,47,39,92,0,1
2019,47,39,93,0,1
2019,47,40,0,1,1
2019,47,40,1,1,1
2019,47,40,2,1,1
2019,47,40,3,1,1
2019,47,40,4,3,2
2019,47,40,5,3,2
2019,47,40,6,3,2
2019,47,40,7,3,2
2019,47,40,8,4,3
2019,47,40,9,4,3
2019,47,40,10,4,3
2019,47,40,11,4,2
2019,47,40,12,4,2
2019,47,40,13,4,2
2019,47,40,14,4,2
2019,47,40,15,4,3
2019,47,40,16,4,3
2019,47,40,17,4,3
2019,47,40,18,3,4
2019,47,40,19,3,4
2019,47,40,20,3,3
2019,47,40,21,3,3
2019,47,40,22,2,3
2019,47,40,23,3,3
2019,47,40,24,3,3
2019,47,40,25,3,3
2019,47,40,26,5,3
2019,47,40,27,6,4
2019,47,40,28,7,4
2019,47,40,29,7,5
2019,47,40,30,4,4
2019,47,40,31,6,5
2019,47,40,32,6,5
2019,47,40,33,6,5
2019,47,40,34,6,5
2019,47,40,35,5,5
2019,47,40,36,5,5
2019,47,40,37,5,5
2019,47,40,38,5,5
2019,47,40,39,4,4
2019,47,40,40,4,4
2019,47,40,41,7,8
2019,47,40,42,7,8
2019,47,40,43,7,8
2019,47,40,44,7,7
2019,47,40,45,7,8
2019,47,40,46,7,8
2019,47,40,47,7,8
2019,47,40,48,7,8
2019,47,40,49,6,7
2019,47,40,50,6,6
2019,47,40,51,7,6
2019,47,40,52,8,7
2019,47,40,53,10,9
2019,47,40,54,11,10
2019,47,40,55,13,13
2019,47,40,56,15,15
2019,47,40,57,16,17
2019,47,40,58,19,26
2019,47,40,59,17,32
2019,47,40,60,19,40
2019,47,40,61,22,46
2019,47,40,62,23,49
2019,47,40,63,26,54
2019,47,40,64,27,57
2019,47,40,65,26,57
2019,47,40,66,28,60
2019,47,40,67,29,62
2019,47,40,68,33,66
2019,47,40,69,33,71
2019,47,40,70,28,67
2019,47,40,71,35,70
2019,47,40,72,28,63
2019,47,40,73,22,44
2019,47,40,74,17,33
2019,47,40,75,9,31
2019,47,40,76,15,35
2019,47,40,77,22,59
2019,47,40,78,29,59
2019,47,40,79,29,77
2019,47,40,80,30,80
2019,47,40,81,33,88
2019,47,40,82,21,56
2019,47,40,83,17,48
2019,47,40,84,14,38
2019,47,40,85,12,36
2019,47,40,86,13,40
2019,47,40,87,12,36
2019,47,40,88,12,36
2019,47,40,89,9,29
2019,47,40,90,8,26
2019,47,40,91,8,21
2019,47,40,92,6,18
2019,47,40,93,4,15
2019,47,40,94,3,12
2019,47,40,95,2,10
2019,47,40,96,2,7
2019,47,40,97,1,5
2019,47,40,98,1,4
2019,47,40,99,1,2
2019,47,40,100,0,1
2019,47,8,15,537,657
2019,47,8,16,604,739
2019,47,8,17,739,903
2019,47,8,18,806,985
2019,47,8,19,806,985
2019,47,8,20,739,903
2019,47,8,21,604,739
2019,47,8,22,537,657
2019,47,8,23,470,575
2019,47,8,24,336,410
2019,47,8,25,201,246
2019,47,8,26,60,73
2019,47,8,27,53,65
2019,47,8,28,47,57
2019,47,8,29,40,49
2019,47,8,30,40,49
2019,47,8,31,33,41
2019,47,8,32,26,32
2019,47,8,33,20,24
2019,47,8,34,6,8
2019,47,8,35,6,8
2019,47,18,18,281,267
2019,47,18,19,342,305
2019,47,18,20,335,268
2019,47,18,21,385,285
2019,47,18,22,394,280
2019,47,18,23,459,307
2019,47,18,24,473,323
2019,47,18,25,646,292
2019,47,18,26,900,383
2019,47,18,27,1172,439
2019,47,18,28,1376,508
2019,47,18,29,1401,534
2019,47,18,30,906,453
2019,47,18,31,937,469
2019,47,18,32,918,468
2019,47,18,33,914,475
2019,47,18,34,908,453
2019,47,18,35,848,478
2019,47,18,36,789,447
2019,47,18,37,763,428
2019,47,18,38,804,458
2019,47,18,39,716,402
2019,47,18,40,683,395
2019,47,18,41,621,367
2019,47,18,42,608,358
2019,47,18,43,589,348
2019,47,18,44,552,323
2019,47,18,45,569,315
2019,47,18,46,548,307
2019,47,18,47,515,285
2019,47,18,48,516,281
2019,47,18,49,442,244
2019,47,18,50,384,205
2019,47,18,51,367,194
2019,47,18,52,362,191
2019,47,18,53,377,200
2019,47,18,54,368,203
2019,47,18,55,391,228
2019,47,18,56,393,234
2019,47,18,57,388,236
2019,47,18,58,406,237
2019,47,18,59,340,207
2019,47,18,60,333,194
2019,47,18,61,310,178
2019,47,18,62,276,158
2019,47,18,63,266,148
2019,47,18,64,236,134
2019,47,18,65,196,116
2019,47,18,66,187,108
2019,47,18,67,174,99
2019,47,18,68,168,95
2019,47,18,69,153,90
2019,47,18,70,117,76
2019,47,18,71,126,72
